kVp_kV,InherentFiltration_mmAl,AddedFiltration_mmCu,AddedFiltration_mmAl,AddedFiltration_mmAir,DeviceModel,AcquisitionPlane,AnodeAngle_deg,HVL_mmAl,h,comment
66,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.23,,Inherent filtration measured in lab 601 - 2018-04-12-18
66,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.98,,Inherent filtration measured in lab 601 - 2018-04-12-18
66,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.302,,Inherent filtration measured in lab 601 - 2018-04-12-18
67,3.6,0,0,615,Allura Clarity,Single Plane,11,2.816,,Inherent filtration measured in lab 601 - 2018-04-12-18
67,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.29,,Inherent filtration measured in lab 601 - 2018-04-12-18
67,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.07,,Inherent filtration measured in lab 601 - 2018-04-12-18
67,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.414,,Inherent filtration measured in lab 601 - 2018-04-12-18
68,3.6,0,0,615,Allura Clarity,Single Plane,11,2.854,,Inherent filtration measured in lab 601 - 2018-04-12-18
68,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.35,,Inherent filtration measured in lab 601 - 2018-04-12-18
68,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.16,,Inherent filtration measured in lab 601 - 2018-04-12-18
68,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.526,,Inherent filtration measured in lab 601 - 2018-04-12-18
69,3.6,0,0,615,Allura Clarity,Single Plane,11,2.892,,Inherent filtration measured in lab 601 - 2018-04-12-18
69,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.41,,Inherent filtration measured in lab 601 - 2018-04-12-18
69,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.25,,Inherent filtration measured in lab 601 - 2018-04-12-18
69,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.638,,Inherent filtration measured in lab 601 - 2018-04-12-18
70,3.6,0,0,615,Allura Clarity,Single Plane,11,2.93,0.73,Inherent filtration measured in lab 601 - 2018-04-12-18
70,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.47,0.824,Inherent filtration measured in lab 601 - 2018-04-12-18
70,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.34,0.912,Inherent filtration measured in lab 601 - 2018-04-12-18
70,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.75,0.957,Inherent filtration measured in lab 601 - 2018-04-12-18
71,3.6,0,0,615,Allura Clarity,Single Plane,11,2.97,,Inherent filtration measured in lab 601 - 2018-04-12-18
71,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.534,,Inherent filtration measured in lab 601 - 2018-04-12-18
71,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.432,,Inherent filtration measured in lab 601 - 2018-04-12-18
71,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.858,,Inherent filtration measured in lab 601 - 2018-04-12-18
72,3.6,0,0,615,Allura Clarity,Single Plane,11,3.01,,Inherent filtration measured in lab 601 - 2018-04-12-18
72,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.598,,Inherent filtration measured in lab 601 - 2018-04-12-18
72,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.524,,Inherent filtration measured in lab 601 - 2018-04-12-18
72,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.966,,Inherent filtration measured in lab 601 - 2018-04-12-18
73,3.6,0,0,615,Allura Clarity,Single Plane,11,3.05,,Inherent filtration measured in lab 601 - 2018-04-12-18
73,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.662,,Inherent filtration measured in lab 601 - 2018-04-12-18
73,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.616,,Inherent filtration measured in lab 601 - 2018-04-12-18
73,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.074,,Inherent filtration measured in lab 601 - 2018-04-12-18
74,3.6,0,0,615,Allura Clarity,Single Plane,11,3.09,,Inherent filtration measured in lab 601 - 2018-04-12-18
74,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.726,,Inherent filtration measured in lab 601 - 2018-04-12-18
74,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.708,,Inherent filtration measured in lab 601 - 2018-04-12-18
74,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.182,,Inherent filtration measured in lab 601 - 2018-04-12-18
75,3.6,0,0,615,Allura Clarity,Single Plane,11,3.13,0.718,Inherent filtration measured in lab 601 - 2018-04-12-18
75,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.79,0.816,Inherent filtration measured in lab 601 - 2018-04-12-18
75,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.8,0.907,Inherent filtration measured in lab 601 - 2018-04-12-18
75,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.29,0.956,Inherent filtration measured in lab 601 - 2018-04-12-18
76,3.6,0,0,615,Allura Clarity,Single Plane,11,3.17,,Inherent filtration measured in lab 601 - 2018-04-12-18
76,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.854,,Inherent filtration measured in lab 601 - 2018-04-12-18
76,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.886,,Inherent filtration measured in lab 601 - 2018-04-12-18
76,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.384,,Inherent filtration measured in lab 601 - 2018-04-12-18
77,3.6,0,0,615,Allura Clarity,Single Plane,11,3.21,,Inherent filtration measured in lab 601 - 2018-04-12-18
77,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.918,,Inherent filtration measured in lab 601 - 2018-04-12-18
77,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.972,,Inherent filtration measured in lab 601 - 2018-04-12-18
77,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.478,,Inherent filtration measured in lab 601 - 2018-04-12-18
78,3.6,0,0,615,Allura Clarity,Single Plane,11,3.25,,Inherent filtration measured in lab 601 - 2018-04-12-18
78,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.982,,Inherent filtration measured in lab 601 - 2018-04-12-18
78,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.058,,Inherent filtration measured in lab 601 - 2018-04-12-18
78,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.572,,Inherent filtration measured in lab 601 - 2018-04-12-18
79,3.6,0,0,615,Allura Clarity,Single Plane,11,3.29,,Inherent filtration measured in lab 601 - 2018-04-12-18
79,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.046,,Inherent filtration measured in lab 601 - 2018-04-12-18
79,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.144,,Inherent filtration measured in lab 601 - 2018-04-12-18
79,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.666,,Inherent filtration measured in lab 601 - 2018-04-12-18
80,3.6,0,0,615,Allura Clarity,Single Plane,11,3.33,0.707,Inherent filtration measured in lab 601 - 2018-04-12-18
80,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.11,0.809,Inherent filtration measured in lab 601 - 2018-04-12-18
80,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.23,0.905,Inherent filtration measured in lab 601 - 2018-04-12-18
80,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.76,0.955,Inherent filtration measured in lab 601 - 2018-04-12-18
81,3.6,0,0,615,Allura Clarity,Single Plane,11,3.374,,Inherent filtration measured in lab 601 - 2018-04-12-18
81,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.172,,Inherent filtration measured in lab 601 - 2018-04-12-18
81,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.31,,Inherent filtration measured in lab 601 - 2018-04-12-18
81,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.846,,Inherent filtration measured in lab 601 - 2018-04-12-18
82,3.6,0,0,615,Allura Clarity,Single Plane,11,3.418,,Inherent filtration measured in lab 601 - 2018-04-12-18
82,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.234,,Inherent filtration measured in lab 601 - 2018-04-12-18
82,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.39,,Inherent filtration measured in lab 601 - 2018-04-12-18
82,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.932,,Inherent filtration measured in lab 601 - 2018-04-12-18
83,3.6,0,0,615,Allura Clarity,Single Plane,11,3.462,,Inherent filtration measured in lab 601 - 2018-04-12-18
83,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.296,,Inherent filtration measured in lab 601 - 2018-04-12-18
83,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.47,,Inherent filtration measured in lab 601 - 2018-04-12-18
83,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.018,,Inherent filtration measured in lab 601 - 2018-04-12-18
84,3.6,0,0,615,Allura Clarity,Single Plane,11,3.506,,Inherent filtration measured in lab 601 - 2018-04-12-18
84,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.358,,Inherent filtration measured in lab 601 - 2018-04-12-18
84,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.55,,Inherent filtration measured in lab 601 - 2018-04-12-18
84,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.104,,Inherent filtration measured in lab 601 - 2018-04-12-18
85,3.6,0,0,615,Allura Clarity,Single Plane,11,3.55,0.698,Inherent filtration measured in lab 601 - 2018-04-12-18
85,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.42,0.804,Inherent filtration measured in lab 601 - 2018-04-12-18
85,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.63,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
85,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.19,0.954,Inherent filtration measured in lab 601 - 2018-04-12-18
86,3.6,0,0,615,Allura Clarity,Single Plane,11,3.592,,Inherent filtration measured in lab 601 - 2018-04-12-18
86,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.48,,Inherent filtration measured in lab 601 - 2018-04-12-18
86,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.7,,Inherent filtration measured in lab 601 - 2018-04-12-18
86,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.264,,Inherent filtration measured in lab 601 - 2018-04-12-18
87,3.6,0,0,615,Allura Clarity,Single Plane,11,3.634,,Inherent filtration measured in lab 601 - 2018-04-12-18
87,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.54,,Inherent filtration measured in lab 601 - 2018-04-12-18
87,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.77,,Inherent filtration measured in lab 601 - 2018-04-12-18
87,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.338,,Inherent filtration measured in lab 601 - 2018-04-12-18
88,3.6,0,0,615,Allura Clarity,Single Plane,11,3.676,,Inherent filtration measured in lab 601 - 2018-04-12-18
88,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.6,,Inherent filtration measured in lab 601 - 2018-04-12-18
88,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.84,,Inherent filtration measured in lab 601 - 2018-04-12-18
88,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.412,,Inherent filtration measured in lab 601 - 2018-04-12-18
89,3.6,0,0,615,Allura Clarity,Single Plane,11,3.718,,Inherent filtration measured in lab 601 - 2018-04-12-18
89,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.66,,Inherent filtration measured in lab 601 - 2018-04-12-18
89,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.91,,Inherent filtration measured in lab 601 - 2018-04-12-18
89,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.486,,Inherent filtration measured in lab 601 - 2018-04-12-18
90,3.6,0,0,615,Allura Clarity,Single Plane,11,3.76,0.692,Inherent filtration measured in lab 601 - 2018-04-12-18
90,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.72,0.802,Inherent filtration measured in lab 601 - 2018-04-12-18
90,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.98,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
90,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.56,0.954,Inherent filtration measured in lab 601 - 2018-04-12-18
91,3.6,0,0,615,Allura Clarity,Single Plane,11,3.804,,Inherent filtration measured in lab 601 - 2018-04-12-18
91,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.78,,Inherent filtration measured in lab 601 - 2018-04-12-18
91,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.048,,Inherent filtration measured in lab 601 - 2018-04-12-18
91,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.63,,Inherent filtration measured in lab 601 - 2018-04-12-18
92,3.6,0,0,615,Allura Clarity,Single Plane,11,3.848,,Inherent filtration measured in lab 601 - 2018-04-12-18
92,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.84,,Inherent filtration measured in lab 601 - 2018-04-12-18
92,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.116,,Inherent filtration measured in lab 601 - 2018-04-12-18
92,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.7,,Inherent filtration measured in lab 601 - 2018-04-12-18
93,3.6,0,0,615,Allura Clarity,Single Plane,11,3.892,,Inherent filtration measured in lab 601 - 2018-04-12-18
93,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.9,,Inherent filtration measured in lab 601 - 2018-04-12-18
93,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.184,,Inherent filtration measured in lab 601 - 2018-04-12-18
93,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.77,,Inherent filtration measured in lab 601 - 2018-04-12-18
94,3.6,0,0,615,Allura Clarity,Single Plane,11,3.936,,Inherent filtration measured in lab 601 - 2018-04-12-18
94,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.96,,Inherent filtration measured in lab 601 - 2018-04-12-18
94,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.252,,Inherent filtration measured in lab 601 - 2018-04-12-18
94,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.84,,Inherent filtration measured in lab 601 - 2018-04-12-18
95,3.6,0,0,615,Allura Clarity,Single Plane,11,3.98,0.686,Inherent filtration measured in lab 601 - 2018-04-12-18
95,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.02,0.8,Inherent filtration measured in lab 601 - 2018-04-12-18
95,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.32,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
95,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.91,0.953,Inherent filtration measured in lab 601 - 2018-04-12-18
96,3.6,0,0,615,Allura Clarity,Single Plane,11,4.022,,Inherent filtration measured in lab 601 - 2018-04-12-18
96,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.074,,Inherent filtration measured in lab 601 - 2018-04-12-18
96,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.378,,Inherent filtration measured in lab 601 - 2018-04-12-18
96,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.968,,Inherent filtration measured in lab 601 - 2018-04-12-18
97,3.6,0,0,615,Allura Clarity,Single Plane,11,4.064,,Inherent filtration measured in lab 601 - 2018-04-12-18
97,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.128,,Inherent filtration measured in lab 601 - 2018-04-12-18
97,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.436,,Inherent filtration measured in lab 601 - 2018-04-12-18
97,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.026,,Inherent filtration measured in lab 601 - 2018-04-12-18
98,3.6,0,0,615,Allura Clarity,Single Plane,11,4.106,,Inherent filtration measured in lab 601 - 2018-04-12-18
98,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.182,,Inherent filtration measured in lab 601 - 2018-04-12-18
98,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.494,,Inherent filtration measured in lab 601 - 2018-04-12-18
98,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.084,,Inherent filtration measured in lab 601 - 2018-04-12-18
99,3.6,0,0,615,Allura Clarity,Single Plane,11,4.148,,Inherent filtration measured in lab 601 - 2018-04-12-18
99,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.236,,Inherent filtration measured in lab 601 - 2018-04-12-18
99,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.552,,Inherent filtration measured in lab 601 - 2018-04-12-18
99,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.142,,Inherent filtration measured in lab 601 - 2018-04-12-18
100,3.6,0,0,615,Allura Clarity,Single Plane,11,4.19,0.683,Inherent filtration measured in lab 601 - 2018-04-12-18
100,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.29,0.8,Inherent filtration measured in lab 601 - 2018-04-12-18
100,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.61,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
100,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.2,0.952,Inherent filtration measured in lab 601 - 2018-04-12-18
101,3.6,0,0,615,Allura Clarity,Single Plane,11,4.234,,Inherent filtration measured in lab 601 - 2018-04-12-18
101,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.344,,Inherent filtration measured in lab 601 - 2018-04-12-18
101,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.67,,Inherent filtration measured in lab 601 - 2018-04-12-18
101,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.26,,Inherent filtration measured in lab 601 - 2018-04-12-18
102,3.6,0,0,615,Allura Clarity,Single Plane,11,4.278,,Inherent filtration measured in lab 601 - 2018-04-12-18
102,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.398,,Inherent filtration measured in lab 601 - 2018-04-12-18
102,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.73,,Inherent filtration measured in lab 601 - 2018-04-12-18
102,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.32,,Inherent filtration measured in lab 601 - 2018-04-12-18
103,3.6,0,0,615,Allura Clarity,Single Plane,11,4.322,,Inherent filtration measured in lab 601 - 2018-04-12-18
103,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.452,,Inherent filtration measured in lab 601 - 2018-04-12-18
103,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.79,,Inherent filtration measured in lab 601 - 2018-04-12-18
103,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.38,,Inherent filtration measured in lab 601 - 2018-04-12-18
104,3.6,0,0,615,Allura Clarity,Single Plane,11,4.366,,Inherent filtration measured in lab 601 - 2018-04-12-18
104,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.506,,Inherent filtration measured in lab 601 - 2018-04-12-18
104,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.85,,Inherent filtration measured in lab 601 - 2018-04-12-18
104,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.44,,Inherent filtration measured in lab 601 - 2018-04-12-18
105,3.6,0,0,615,Allura Clarity,Single Plane,11,4.41,0.68,Inherent filtration measured in lab 601 - 2018-04-12-18
105,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.56,0.8,Inherent filtration measured in lab 601 - 2018-04-12-18
105,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.91,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
105,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.5,0.951,Inherent filtration measured in lab 601 - 2018-04-12-18
106,3.6,0,0,615,Allura Clarity,Single Plane,11,4.452,,Inherent filtration measured in lab 601 - 2018-04-12-18
106,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.61,,Inherent filtration measured in lab 601 - 2018-04-12-18
106,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.96,,Inherent filtration measured in lab 601 - 2018-04-12-18
106,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.56,,Inherent filtration measured in lab 601 - 2018-04-12-18
107,3.6,0,0,615,Allura Clarity,Single Plane,11,4.494,,Inherent filtration measured in lab 601 - 2018-04-12-18
107,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.66,,Inherent filtration measured in lab 601 - 2018-04-12-18
107,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.01,,Inherent filtration measured in lab 601 - 2018-04-12-18
107,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.62,,Inherent filtration measured in lab 601 - 2018-04-12-18
108,3.6,0,0,615,Allura Clarity,Single Plane,11,4.536,,Inherent filtration measured in lab 601 - 2018-04-12-18
108,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.71,,Inherent filtration measured in lab 601 - 2018-04-12-18
108,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.06,,Inherent filtration measured in lab 601 - 2018-04-12-18
108,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.68,,Inherent filtration measured in lab 601 - 2018-04-12-18
109,3.6,0,0,615,Allura Clarity,Single Plane,11,4.578,,Inherent filtration measured in lab 601 - 2018-04-12-18
109,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.76,,Inherent filtration measured in lab 601 - 2018-04-12-18
109,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.11,,Inherent filtration measured in lab 601 - 2018-04-12-18
109,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.74,,Inherent filtration measured in lab 601 - 2018-04-12-18
110,3.6,0,0,615,Allura Clarity,Single Plane,11,4.62,0.679,Inherent filtration measured in lab 601 - 2018-04-12-18
110,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.81,0.801,Inherent filtration measured in lab 601 - 2018-04-12-18
110,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.16,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
110,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.8,0.95,Inherent filtration measured in lab 601 - 2018-04-12-18
111,3.6,0,0,615,Allura Clarity,Single Plane,11,4.664,,Inherent filtration measured in lab 601 - 2018-04-12-18
111,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.862,,Inherent filtration measured in lab 601 - 2018-04-12-18
111,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.214,,Inherent filtration measured in lab 601 - 2018-04-12-18
111,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.86,,Inherent filtration measured in lab 601 - 2018-04-12-18
112,3.6,0,0,615,Allura Clarity,Single Plane,11,4.708,,Inherent filtration measured in lab 601 - 2018-04-12-18
112,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.914,,Inherent filtration measured in lab 601 - 2018-04-12-18
112,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.268,,Inherent filtration measured in lab 601 - 2018-04-12-18
112,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.92,,Inherent filtration measured in lab 601 - 2018-04-12-18
113,3.6,0,0,615,Allura Clarity,Single Plane,11,4.752,,Inherent filtration measured in lab 601 - 2018-04-12-18
113,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.966,,Inherent filtration measured in lab 601 - 2018-04-12-18
113,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.322,,Inherent filtration measured in lab 601 - 2018-04-12-18
113,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.98,,Inherent filtration measured in lab 601 - 2018-04-12-18
114,3.6,0,0,615,Allura Clarity,Single Plane,11,4.796,,Inherent filtration measured in lab 601 - 2018-04-12-18
114,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.018,,Inherent filtration measured in lab 601 - 2018-04-12-18
114,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.376,,Inherent filtration measured in lab 601 - 2018-04-12-18
114,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.04,,Inherent filtration measured in lab 601 - 2018-04-12-18
115,3.6,0,0,615,Allura Clarity,Single Plane,11,4.84,0.678,Inherent filtration measured in lab 601 - 2018-04-12-18
115,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.07,0.801,Inherent filtration measured in lab 601 - 2018-04-12-18
115,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.43,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
115,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.1,0.95,Inherent filtration measured in lab 601 - 2018-04-12-18
116,3.6,0,0,615,Allura Clarity,Single Plane,11,4.882,,Inherent filtration measured in lab 601 - 2018-04-12-18
116,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.114,,Inherent filtration measured in lab 601 - 2018-04-12-18
116,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.474,,Inherent filtration measured in lab 601 - 2018-04-12-18
116,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.14,,Inherent filtration measured in lab 601 - 2018-04-12-18
117,3.6,0,0,615,Allura Clarity,Single Plane,11,4.924,,Inherent filtration measured in lab 601 - 2018-04-12-18
117,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.158,,Inherent filtration measured in lab 601 - 2018-04-12-18
117,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.518,,Inherent filtration measured in lab 601 - 2018-04-12-18
117,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.18,,Inherent filtration measured in lab 601 - 2018-04-12-18
118,3.6,0,0,615,Allura Clarity,Single Plane,11,4.966,,Inherent filtration measured in lab 601 - 2018-04-12-18
118,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.202,,Inherent filtration measured in lab 601 - 2018-04-12-18
118,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.562,,Inherent filtration measured in lab 601 - 2018-04-12-18
118,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.22,,Inherent filtration measured in lab 601 - 2018-04-12-18
119,3.6,0,0,615,Allura Clarity,Single Plane,11,5.008,,Inherent filtration measured in lab 601 - 2018-04-12-18
119,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.246,,Inherent filtration measured in lab 601 - 2018-04-12-18
119,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.606,,Inherent filtration measured in lab 601 - 2018-04-12-18
119,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.26,,Inherent filtration measured in lab 601 - 2018-04-12-18
120,3.6,0,0,615,Allura Clarity,Single Plane,11,5.05,0.679,Inherent filtration measured in lab 601 - 2018-04-12-18
120,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.29,0.803,Inherent filtration measured in lab 601 - 2018-04-12-18
120,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.65,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
120,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.3,0.948,Inherent filtration measured in lab 601 - 2018-04-12-18
121,3.6,0,0,615,Allura Clarity,Single Plane,11,5.094,,Inherent filtration measured in lab 601 - 2018-04-12-18
121,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.34,,Inherent filtration measured in lab 601 - 2018-04-12-18
121,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.698,,Inherent filtration measured in lab 601 - 2018-04-12-18
121,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.34,,Inherent filtration measured in lab 601 - 2018-04-12-18
122,3.6,0,0,615,Allura Clarity,Single Plane,11,5.138,,Inherent filtration measured in lab 601 - 2018-04-12-18
122,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.39,,Inherent filtration measured in lab 601 - 2018-04-12-18
122,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.746,,Inherent filtration measured in lab 601 - 2018-04-12-18
122,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.38,,Inherent filtration measured in lab 601 - 2018-04-12-18
