,kVp_kV,InherentFiltration_mmAl,AddedFiltration_mmCu,AddedFiltration_mmAl,AddedFiltration_mmAir,DeviceModel,AcquisitionPlane,AnodeAngle_deg,HVL_mmAl,LabName,MeasurementDate
261,68.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,5.652264107274806,U106,20180328
262,68.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,6.76974719630237,U106,20180328
263,68.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,7.436077209210721,U106,20180328
264,69.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.230595788546858,U106,20180328
265,69.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.3613705057394485,U106,20180328
266,69.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.148223217149707,U106,20180328
267,69.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,5.734557307312619,U106,20180328
268,69.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,6.869098693920051,U106,20180328
269,69.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,7.545718726647556,U106,20180328
270,70.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.275889691970072,U106,20180328
271,70.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.423054293239732,U106,20180328
272,70.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.221401338113267,U106,20180328
273,70.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,5.816316382096942,U106,20180328
274,70.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,6.9674715569835275,U106,20180328
275,70.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,7.654027938745904,U106,20180328
276,71.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.323934302707582,U106,20180328
277,71.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.488937227321525,U106,20180328
278,71.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.299716930716927,U106,20180328
279,71.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,5.903785357393368,U106,20180328
280,71.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.071976207478578,U106,20180328
281,71.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,7.7679202041361,U106,20180328
282,72.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.3715785973144436,U106,20180328
283,72.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.553819494333906,U106,20180328
284,72.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.376445365811105,U106,20180328
285,72.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,5.989128491171984,U106,20180328
286,72.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.173037857664875,U106,20180328
287,72.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,7.8774165377274885,U106,20180328
288,73.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.4188166777777953,U106,20180328
289,73.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.6177175200623255,U106,20180328
290,73.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.451639397103863,U106,20180328
291,73.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.072443823292286,U106,20180328
292,73.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.270919027870859,U106,20180328
293,73.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,7.982955865319383,U106,20180328
294,74.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.4656649020329433,U106,20180328
295,74.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.68067318994808,U106,20180328
296,74.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.525376665715733,U106,20180328
297,74.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.1538525869846525,U106,20180328
298,74.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.365890393695504,U106,20180328
299,74.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.084960389734022,U106,20180328
300,75.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.5121402110698807,U106,20180328
301,75.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.74273631443257,U106,20180328
302,75.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.597749662322711,U106,20180328
303,75.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.233493234366693,U106,20180328
304,75.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.458231777822922,U106,20180328
305,75.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.183840374775391,U106,20180328
306,76.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.5620271722841568,U106,20180328
307,76.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.809181038049227,U106,20180328
308,76.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.674851829686968,U106,20180328
309,76.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.31784258167971,U106,20180328
310,76.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.554214896674561,U106,20180328
311,76.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.284849862613122,U106,20180328
312,77.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.6114618346351013,U106,20180328
313,77.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.874482149401961,U106,20180328
314,77.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.750193466233429,U106,20180328
315,77.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.3999186905938625,U106,20180328
316,77.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.646918152248183,U106,20180328
317,77.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.382119187514434,U106,20180328
318,78.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.660462201811376,U106,20180328
319,78.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,4.938708554363787,U106,20180328
320,78.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.823901797378202,U106,20180328
321,78.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.479910040844507,U106,20180328
322,78.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.7367038531149595,U106,20180328
323,78.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.476146160564044,U106,20180328
324,79.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.7090527443367707,U106,20180328
325,79.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.001927616344959,U106,20180328
326,79.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.896097064613335,U106,20180328
327,79.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.557991473072446,U106,20180328
328,79.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.823890865873499,U106,20180328
329,79.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.567349475520814,U106,20180328
330,80.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.757269259404294,U106,20180328
331,80.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.064208280759217,U106,20180328
332,80.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,5.966890898935932,U106,20180328
333,80.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.634319044292525,U106,20180328
334,80.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.908749868078288,U106,20180328
335,80.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.656075634930604,U106,20180328
336,81.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.8082932927838806,U106,20180328
337,81.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.1299583826080815,U106,20180328
338,81.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.0411780445416365,U106,20180328
339,81.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.713838750746441,U106,20180328
340,81.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,7.995246939858583,U106,20180328
341,81.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.744860102042221,U106,20180328
342,82.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.858829292314341,U106,20180328
343,82.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.194526956658186,U106,20180328
344,82.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.113727475579567,U106,20180328
345,82.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.791212422746357,U106,20180328
346,82.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.079002225607587,U106,20180328
347,82.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.830832624128545,U106,20180328
348,83.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.9089023162390477,U106,20180328
349,83.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.257994475154191,U106,20180328
350,83.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.184676647152267,U106,20180328
351,83.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.8666284742941635,U106,20180328
352,83.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.160309085998934,U106,20180328
353,83.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.914329419998234,U106,20180328
354,84.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,3.958536076550048,U106,20180328
355,84.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.320432993109502,U106,20180328
356,84.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.254147762246551,U106,20180328
357,84.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,6.940253931803545,U106,20180328
358,84.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.239423901154563,U106,20180328
359,84.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,8.995639654137143,U106,20180328
360,85.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.007755112630282,U106,20180328
361,85.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.381906479795502,U106,20180328
362,85.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.32224694168843,U106,20180328
363,85.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.012232239720533,U106,20180328
364,85.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.316561535497643,U106,20180328
365,85.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.075000945660642,U106,20180328
366,86.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.056583512870591,U106,20180328
367,86.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.4424809274511325,U106,20180328
368,86.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.389079267234137,U106,20180328
369,86.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.082701200479671,U106,20180328
370,86.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.391918730964894,U106,20180328
371,86.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.152626555044483,U106,20180328
372,87.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.105046467477504,U106,20180328
373,87.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.5022084636256805,U106,20180328
374,87.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.454726453074866,U106,20180328
375,87.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.151768393120047,U106,20180328
376,87.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.465648658388163,U106,20180328
377,87.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.228678986907797,U106,20180328
378,88.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.153161643417596,U106,20180328
379,88.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.561144632862196,U106,20180328
380,88.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.519277152086385,U106,20180328
381,88.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.219548107209797,U106,20180328
382,88.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.537906403746677,U106,20180328
383,88.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.303320405280626,U106,20180328
384,89.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.200951934954841,U106,20180328
385,89.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.619334743923757,U106,20180328
386,89.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.582801103619092,U106,20180328
387,89.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.286130931282903,U106,20180328
388,89.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.6088159521679,U106,20180328
389,89.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.376678454107239,U106,20180328
390,90.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.248434181062432,U106,20180328
391,90.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.676824173473639,U106,20180328
392,90.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.64536640800114,U106,20180328
393,90.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.351601422643694,U106,20180328
394,90.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.678485615436685,U106,20180328
395,90.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.448862242305415,U106,20180328
396,91.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.29834255416523,U106,20180328
397,91.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.736888580248728,U106,20180328
398,91.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.710173673601019,U106,20180328
399,91.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.4188042345266005,U106,20180328
400,91.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.748263180677496,U106,20180328
401,91.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.519876385677659,U106,20180328
402,92.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.34784452858928,U106,20180328
403,92.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.796083261246247,U106,20180328
404,92.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.773821763302807,U106,20180328
405,92.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.48468836083984,U106,20180328
406,92.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.81664130053778,U106,20180328
407,92.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.589626526473431,U106,20180328
408,93.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.3969564886272865,U106,20180328
409,93.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.854456361557365,U106,20180328
410,93.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.836385786276296,U106,20180328
411,93.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.549347801419634,U106,20180328
412,93.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.883735374935748,U106,20180328
413,93.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.658219025986185,U106,20180328
414,94.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.445699690394456,U106,20180328
415,94.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.912058692547471,U106,20180328
416,94.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.897941434139784,U106,20180328
417,94.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.612874341538742,U106,20180328
418,94.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,8.949651167503623,U106,20180328
419,94.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.725749856419013,U106,20180328
420,95.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.494100298911583,U106,20180328
421,95.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,5.9689335952074085,U106,20180328
422,95.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,6.958550689459844,U106,20180328
423,95.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.675345495123756,U106,20180328
424,95.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.014481572603787,U106,20180328
425,95.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.792300795377049,U106,20180328
426,96.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.542173192586154,U106,20180328
427,96.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.025126557445921,U106,20180328
428,96.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.018274337067145,U106,20180328
429,96.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.736830703892913,U106,20180328
430,96.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.078308794024482,U106,20180328
431,96.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.857950107681228,U106,20180328
432,97.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.589926673904463,U106,20180328
433,97.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.080675433451029,U106,20180328
434,97.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.077174752866848,U106,20180328
435,97.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.797403837749902,U106,20180328
436,97.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.141199248618124,U106,20180328
437,97.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.922747047886224,U106,20180328
438,98.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.637362722930122,U106,20180328
439,98.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.135583952294346,U106,20180328
440,98.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.1352723707209105,U106,20180328
441,98.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.857106411803978,U106,20180328
442,98.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.203237526520981,U106,20180328
443,98.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,9.986780393510562,U106,20180328
444,99.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.684561960692792,U106,20180328
445,99.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.1899521687333685,U106,20180328
446,99.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.1926528129226535,U106,20180328
447,99.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.916001300674406,U106,20180328
448,99.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.264429200070841,U106,20180328
449,99.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.050026458744775,U106,20180328
450,100.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.731393255554803,U106,20180328
451,100.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.243691316685285,U106,20180328
452,100.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.24928623589591,U106,20180328
453,100.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,7.974106751035782,U106,20180328
454,100.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.324870015239384,U106,20180328
455,100.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.11260484218818,U106,20180328
456,101.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.781632289193258,U106,20180328
457,101.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.300565701318803,U106,20180328
458,101.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.308345874292483,U106,20180328
459,101.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.033848282113198,U106,20180328
460,101.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.384899764303075,U106,20180328
461,101.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.173405877260835,U106,20180328
462,102.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.831487468349026,U106,20180328
463,102.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.356707747962248,U106,20180328
464,102.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.36650783327797,U106,20180328
465,102.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.092631413030865,U106,20180328
466,102.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.444033673886095,U106,20180328
467,102.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.233450279247357,U106,20180328
468,103.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.880948880831211,U106,20180328
469,103.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.412091387898642,U106,20180328
470,103.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.4237473486049375,U106,20180328
471,103.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.150439378056955,U106,20180328
472,103.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.50227757213079,U106,20180328
473,103.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.292751959236536,U106,20180328
474,104.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.9300645251234965,U106,20180328
475,104.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.466820091767914,U106,20180328
476,104.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.4801947633112364,U106,20180328
477,104.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.207408185104097,U106,20180328
478,104.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.559733476017403,U106,20180328
479,104.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.351364818811014,U106,20180328
480,105.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,4.978839794756414,U106,20180328
481,105.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.520918399043739,U106,20180328
482,105.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.535886870493794,U106,20180328
483,105.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.263584321030285,U106,20180328
484,105.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.616471129414577,U106,20180328
485,105.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.409374586729088,U106,20180328
486,106.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.027332447763233,U106,20180328
487,106.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.574440742933755,U106,20180328
488,106.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.5908712237372935,U106,20180328
489,106.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.319009063818442,U106,20180328
490,106.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.67251164990544,U106,20180328
491,106.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.46677927979768,U106,20180328
492,107.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.075517051632413,U106,20180328
493,107.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.627388315388221,U106,20180328
494,107.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.6451792763970134,U106,20180328
495,107.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.373734609949107,U106,20180328
496,107.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.727926420570553,U106,20180328
497,107.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.523645946217744,U106,20180328
498,108.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.123421424082457,U106,20180328
499,108.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.679811912250897,U106,20180328
500,108.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.69886563491037,U106,20180328
501,108.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.42781106749354,U106,20180328
502,108.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.782745924521258,U106,20180328
503,108.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.57999105700427,U106,20180328
504,109.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.171054496417147,U106,20180328
505,109.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.731733094411406,U106,20180328
506,109.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.7519562327932565,U106,20180328
507,109.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.48126689938611,U106,20180328
508,109.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.837001062443234,U106,20180328
509,109.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.635841096109326,U106,20180328
510,110.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.218425635649063,U106,20180328
511,110.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.783175436629667,U106,20180328
512,110.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.804486478783816,U106,20180328
513,110.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.534144490371462,U106,20180328
514,110.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.890733246296898,U106,20180328
515,110.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.691225919247655,U106,20180328
516,111.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.265540090380874,U106,20180328
517,111.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.83415098687095,U106,20180328
518,111.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.8564731680702495,U106,20180328
519,111.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.58646175750363,U106,20180328
520,111.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.943955545785133,U106,20180328
521,111.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.746153001257426,U106,20180328
522,112.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.312422115736494,U106,20180328
523,112.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.88469912980681,U106,20180328
524,112.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.907960374167079,U106,20180328
525,112.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.638262812720837,U106,20180328
526,112.0,4.1,0.6,0,770,AXIOM-Artis,Single Plane,8,9.996704904520223,U106,20180328
527,112.0,4.1,0.9,0,770,AXIOM-Artis,Single Plane,8,10.800649739103745,U106,20180328
528,113.0,4.1,0.0,0,770,AXIOM-Artis,Single Plane,8,5.359075255386036,U106,20180328
529,113.0,4.1,0.1,0,770,AXIOM-Artis,Single Plane,8,6.934831999814882,U106,20180328
530,113.0,4.1,0.2,0,770,AXIOM-Artis,Single Plane,8,7.958965543972132,U106,20180328
531,113.0,4.1,0.3,0,770,AXIOM-Artis,Single Plane,8,8.689567317403453,U106,20180328
