kvp_kv,filtration_inherent_mmal,filtration_added_mmcu,filtration_added_mmal,anode_angle_deg,hvl_mmal
58,2.3000000000000003,0.1,0,11,3.1693581029580966
58,2.3000000000000003,0.4,0,11,4.946177626049937
58,2.3000000000000003,0.9,0,11,6.149805114736665
58,2.3000000000000003,0.0,1,11,2.3697990407405234
58,2.3000000000000003,0.1,1,11,3.4236855875747283
58,2.3000000000000003,0.4,1,11,5.0453090672255545
58,2.3000000000000003,0.9,1,11,6.191114775623805
58,2.4000000000000004,0.0,0,11,1.989148355702046
58,2.4000000000000004,0.1,0,11,3.196357909209684
58,2.4000000000000004,0.4,0,11,4.956387131432781
58,2.4000000000000004,0.9,0,11,6.154004625679068
58,2.4000000000000004,0.0,1,11,2.4081195084154827
58,2.4000000000000004,0.1,1,11,3.447358014627306
58,2.4000000000000004,0.4,1,11,5.0548734023688695
58,2.4000000000000004,0.9,1,11,6.195163650382369
58,2.5000000000000004,0.0,0,11,2.0350502370828396
58,2.5000000000000004,0.1,0,11,3.222984791390851
58,2.5000000000000004,0.4,0,11,4.96652875257998
58,2.5000000000000004,0.9,0,11,6.1581886543811075
58,2.5000000000000004,0.0,1,11,2.4457541095442754
58,2.5000000000000004,0.1,1,11,3.4707405994359415
58,2.5000000000000004,0.4,1,11,5.064377110958957
58,2.5000000000000004,0.9,1,11,6.199197958534723
58,2.6000000000000005,0.0,0,11,2.079953051915705
58,2.6000000000000005,0.1,0,11,3.2492486977854265
58,2.6000000000000005,0.4,0,11,4.9766032722771865
58,2.6000000000000005,0.9,0,11,6.162357296054223
58,2.6000000000000005,0.0,1,11,2.48272703170658
58,2.6000000000000005,0.1,1,11,3.4938400526550386
58,2.6000000000000005,0.4,1,11,5.073820854279272
58,2.6000000000000005,0.9,1,11,6.203217787351793
58,2.7000000000000006,0.0,0,11,2.1239038975798086
58,2.7000000000000006,0.1,0,11,3.2751591540181333
58,2.7000000000000006,0.4,0,11,4.986611459830058
58,2.7000000000000006,0.9,0,11,6.166510645074224
58,2.7000000000000006,0.0,1,11,2.5190610719809574
58,2.7000000000000006,0.1,1,11,3.5166627946463636
58,2.7000000000000006,0.4,1,11,5.083205282932527
58,2.7000000000000006,0.9,1,11,6.207223223358933
58,2.8000000000000007,0.0,0,11,2.1669456807511973
58,2.8000000000000007,0.1,0,11,3.300725288413994
58,2.8000000000000007,0.4,0,11,4.9965540713842005
58,2.8000000000000007,0.9,0,11,6.170648794990888
58,2.8000000000000007,0.0,1,11,2.5547777691455678
58,2.8000000000000007,0.1,1,11,3.539215018197648
58,2.8000000000000007,0.4,1,11,5.092531037077415
58,2.8000000000000007,0.9,1,11,6.211214352344263
58,2.900000000000001,0.0,0,11,2.2091178287039406
58,2.900000000000001,0.1,0,11,3.325955855365511
58,2.900000000000001,0.4,0,11,5.006431850235335
58,2.900000000000001,0.9,0,11,6.174771838537403
58,2.900000000000001,0.0,1,11,2.589897435369084
58,2.900000000000001,0.1,1,11,3.561502699223246
58,2.900000000000001,0.4,1,11,5.101798746658484
58,2.900000000000001,0.9,1,11,6.215191259366836
58,3.000000000000001,0.0,0,11,2.250456708634553
58,3.000000000000001,0.1,0,11,3.350859239002514
58,3.000000000000001,0.4,0,11,5.016245527130037
58,3.000000000000001,0.9,0,11,6.178879867639692
58,3.000000000000001,0.0,1,11,2.624439389285402
58,3.000000000000001,0.1,1,11,3.583531609496308
58,3.000000000000001,0.4,1,11,5.111009031629553
58,3.000000000000001,0.9,1,11,6.219154028764774
58,3.100000000000001,0.0,0,11,2.2909959641289506
58,3.100000000000001,0.1,0,11,3.3754435446376547
58,3.100000000000001,0.4,0,11,5.025995820557398
58,3.100000000000001,0.9,0,11,6.182972973425626
58,3.100000000000001,0.0,1,11,2.6584219443952404
58,3.100000000000001,0.1,1,11,3.6053073023451465
58,3.100000000000001,0.4,1,11,5.120162502170748
58,3.100000000000001,0.9,1,11,6.223102744163226
58,3.200000000000001,0.0,0,11,2.330766992469324
58,3.200000000000001,0.1,0,11,3.3997165075188516
58,3.200000000000001,0.4,0,11,5.035683433321125
58,3.200000000000001,0.9,0,11,6.187051246234062
58,3.200000000000001,0.0,1,11,2.6918624223326284
58,3.200000000000001,0.1,1,11,3.62683520723058
58,3.200000000000001,0.4,1,11,5.129259758899504
58,3.200000000000001,0.9,1,11,6.227037488482254
58,3.300000000000001,0.0,0,11,2.369799040740524
58,3.300000000000001,0.1,0,11,3.4236855875747283
58,3.300000000000001,0.4,0,11,5.045309067225555
58,3.300000000000001,0.9,0,11,6.191114775623803
58,3.300000000000001,0.0,1,11,2.724777389162635
58,3.300000000000001,0.1,1,11,3.6481205202552767
58,3.300000000000001,0.4,1,11,5.13830139307566
58,3.300000000000001,0.9,1,11,6.230958343944584
58,3.4000000000000012,0.0,0,11,2.408119508415482
58,3.4000000000000012,0.1,0,11,3.447358014627307
58,3.4000000000000012,0.4,0,11,5.054873402368873
58,3.4000000000000012,0.9,0,11,6.195163650382368
58,3.4000000000000012,0.0,1,11,2.757182494344198
58,3.4000000000000012,0.1,1,11,3.6691682869731412
58,3.4000000000000012,0.4,1,11,5.147287986800858
58,3.4000000000000012,0.9,1,11,6.234865392083271
58,3.5000000000000013,0.0,0,11,2.4457541095442754
58,3.5000000000000013,0.1,0,11,3.4707405994359424
58,3.5000000000000013,0.4,0,11,5.064377110958957
58,3.5000000000000013,0.9,0,11,6.1991979585347226
58,3.5000000000000013,0.0,1,11,2.789092782047234
58,3.5000000000000013,0.1,1,11,3.689983354225278
58,3.5000000000000013,0.4,1,11,5.156220113212481
58,3.5000000000000013,0.9,1,11,6.238758713749268
58,3.6000000000000014,0.0,0,11,2.4827270317065793
58,3.6000000000000014,0.1,0,11,3.493840052655038
58,3.6000000000000014,0.4,0,11,5.073820854279271
58,3.6000000000000014,0.9,0,11,6.203217787351791
58,3.6000000000000014,0.0,1,11,2.8205225278558523
58,3.6000000000000014,0.1,1,11,3.7105704666699975
58,3.6000000000000014,0.4,1,11,5.165098336672281
58,3.6000000000000014,0.9,1,11,6.24263838911885
58,3.7000000000000015,0.0,0,11,2.519061071980958
58,3.7000000000000015,0.1,0,11,3.5166627946463636
58,3.7000000000000015,0.4,0,11,5.08320528293253
58,3.7000000000000015,0.9,0,11,6.207223223358934
58,3.7000000000000015,0.0,1,11,2.8514853794533304
58,3.7000000000000015,0.1,1,11,3.730934197582612
58,3.7000000000000015,0.4,1,11,5.173923212949854
58,3.7000000000000015,0.9,1,11,6.2465044977009825
58,3.8000000000000016,0.0,0,11,2.5547777691455664
58,3.8000000000000016,0.1,0,11,3.5392150181976483
58,3.8000000000000016,0.4,0,11,5.092531037077414
58,3.8000000000000016,0.9,0,11,6.211214352344259
58,3.8000000000000016,0.0,1,11,2.881994380041669
58,3.8000000000000016,0.1,1,11,3.7510789803922924
58,3.8000000000000016,0.4,1,11,5.182695289401216
58,3.8000000000000016,0.9,1,11,6.250357118344568
58,3.9000000000000017,0.0,0,11,2.5898974353690836
58,3.9000000000000017,0.1,0,11,3.5615026992232477
58,3.9000000000000017,0.4,0,11,5.101798746658484
58,3.9000000000000017,0.9,0,11,6.215191259366838
58,3.9000000000000017,0.0,1,11,2.9120620058753888
58,3.9000000000000017,0.1,1,11,3.771009110396517
58,3.9000000000000017,0.4,1,11,5.191415105142521
58,3.9000000000000017,0.9,1,11,6.254196329245596
58,4.000000000000002,0.0,0,11,2.6244393892854005
58,4.000000000000002,0.1,0,11,3.583531609496309
58,4.000000000000002,0.4,0,11,5.11100903162955
58,4.000000000000002,0.9,0,11,6.219154028764776
58,4.000000000000002,0.0,1,11,2.9417002007258852
58,4.000000000000002,0.1,1,11,3.7907287603865036
58,4.000000000000002,0.4,1,11,5.200083191219178
58,4.000000000000002,0.9,1,11,6.258022207954185
58,4.100000000000001,0.0,0,11,2.6584219443952404
58,4.100000000000001,0.1,0,11,3.6053073023451465
58,4.100000000000001,0.4,0,11,5.120162502170748
58,4.100000000000001,0.9,0,11,6.223102744163226
58,4.100000000000001,0.0,1,11,2.9709204075935887
58,4.100000000000001,0.1,1,11,3.810241971531453
58,4.100000000000001,0.4,1,11,5.208700070770508
58,4.100000000000001,0.9,1,11,6.261834831381589
58,4.200000000000002,0.0,0,11,2.691862422332629
58,4.200000000000002,0.1,0,11,3.6268352072305805
58,4.200000000000002,0.4,0,11,5.1292597588995035
58,4.200000000000002,0.9,0,11,6.227037488482254
58,4.200000000000002,0.0,1,11,2.9997335979446733
58,4.200000000000002,0.1,1,11,3.8295526678644443
58,4.200000000000002,0.4,1,11,5.217266259190018
58,4.200000000000002,0.9,1,11,6.265634275807016
58,4.3000000000000025,0.0,0,11,2.724777389162636
58,4.3000000000000025,0.1,0,11,3.648120520255279
58,4.3000000000000025,0.4,0,11,5.138301393075658
58,4.3000000000000025,0.9,0,11,6.230958343944585
58,4.3000000000000025,0.0,1,11,3.0281502987148663
58,4.3000000000000025,0.1,1,11,3.8486646588926683
58,4.3000000000000025,0.4,1,11,5.225782310776498
58,4.3000000000000025,0.9,1,11,6.269420616884427
58,4.400000000000002,0.0,0,11,2.7571824943442005
58,4.400000000000002,0.1,0,11,3.669168286973143
58,4.400000000000002,0.4,0,11,5.147287986800858
58,4.400000000000002,0.9,0,11,6.234865392083272
58,4.400000000000002,0.0,1,11,3.05618061729382
58,4.400000000000002,0.1,1,11,3.8675816441986486
58,4.400000000000002,0.4,1,11,5.234248568221768
58,4.400000000000002,0.9,1,11,6.273193929649228
58,4.500000000000002,0.0,0,11,2.789092782047234
58,4.500000000000002,0.1,0,11,3.689983354225278
58,4.500000000000002,0.4,0,11,5.156220113212481
58,4.500000000000002,0.9,0,11,6.238758713749268
58,4.500000000000002,0.0,1,11,3.08383426467876
58,4.500000000000002,0.1,1,11,3.886307217804316
58,4.500000000000002,0.4,1,11,5.242665713955901
58,4.500000000000002,0.9,1,11,6.27695428852485
58,4.600000000000002,0.0,0,11,2.820522527855851
58,4.600000000000002,0.1,0,11,3.710570466669999
58,4.600000000000002,0.4,0,11,5.16509833667228
58,4.600000000000002,0.9,0,11,6.242638389118853
58,4.600000000000002,0.0,1,11,3.1111205775372883
58,4.600000000000002,0.1,1,11,3.904844872312995
58,4.600000000000002,0.4,1,11,5.251034160696159
58,4.600000000000002,0.9,1,11,6.280701767329281
58,4.700000000000003,0.0,0,11,2.851485379453331
58,4.700000000000003,0.1,0,11,3.7309341975826116
58,4.700000000000003,0.4,0,11,5.173923212949855
58,4.700000000000003,0.9,0,11,6.246504497700983
58,4.700000000000003,0.0,1,11,3.138048535868454
58,4.700000000000003,0.1,1,11,3.9231980028431477
58,4.700000000000003,0.4,1,11,5.259354374141862
58,4.700000000000003,0.9,1,11,6.284436439281471
58,4.8000000000000025,0.0,0,11,2.8819943800416685
58,4.8000000000000025,0.1,0,11,3.7510789803922906
58,4.8000000000000025,0.4,0,11,5.182695289401219
58,4.8000000000000025,0.9,0,11,6.250357118344567
58,4.8000000000000025,0.0,1,11,3.164626785099308
58,4.8000000000000025,0.1,1,11,3.9413699107668005
58,4.8000000000000025,0.4,1,11,5.267626839152371
58,4.8000000000000025,0.9,1,11,6.288158377007694
58,4.900000000000002,0.0,0,11,2.9120620058753888
58,4.900000000000002,0.1,0,11,3.771009110396517
58,4.900000000000002,0.4,0,11,5.191415105142521
58,4.900000000000002,0.9,0,11,6.254196329245596
58,4.900000000000002,0.0,1,11,3.190863651068357
58,4.900000000000002,0.1,1,11,3.959363807264502
58,4.900000000000002,0.4,1,11,5.275851938396966
58,4.900000000000002,0.9,1,11,6.291867652547775
58,5.000000000000003,0.0,0,11,2.9417002007258857
58,5.000000000000003,0.1,0,11,3.7907287603865027
58,5.000000000000003,0.4,0,11,5.200083191219177
58,5.000000000000003,0.9,0,11,6.258022207954187
58,5.000000000000003,0.0,1,11,3.2167671567854534
58,5.000000000000003,0.1,1,11,3.977182816707923
58,5.000000000000003,0.4,1,11,5.284030273983194
58,5.000000000000003,0.9,1,11,6.295564337361296
59,2.0,0.0,0,11,1.823407340649076
59,2.0,0.1,0,11,3.1401407486649027
59,2.0,0.4,0,11,5.010421145045735
59,2.0,0.9,0,11,6.262815540240573
59,2.0,0.0,1,11,2.287409484457663
59,2.0,0.1,1,11,3.4103328064918315
59,2.0,0.4,1,11,5.113876526377925
59,2.0,0.9,1,11,6.3056444602648245
59,2.1,0.0,0,11,1.8747415322818775
59,2.1,0.1,0,11,3.1688836641870766
59,2.1,0.4,0,11,5.021079560057175
59,2.1,0.9,0,11,6.267169776406403
59,2.1,0.0,1,11,2.3286867974510472
59,2.1,0.1,1,11,3.4354229646654235
59,2.1,0.4,1,11,5.123854020461935
59,2.1,0.9,1,11,6.309841917702487
59,2.2,0.0,0,11,1.9248135402772202
59,2.2,0.1,0,11,3.1972150808551536
59,2.2,0.4,0,11,5.03166627579502
59,2.2,0.9,0,11,6.271507896635811
59,2.2,0.0,1,11,2.3691865827365954
59,2.2,0.1,1,11,3.460196847944695
59,2.2,0.4,1,11,5.133767586247145
59,2.2,0.9,1,11,6.314024217256912
59,2.3000000000000003,0.0,0,11,1.9736986034703075
59,2.3000000000000003,0.1,0,11,3.225146508727198
59,2.3000000000000003,0.4,0,11,5.04218213147478
59,2.3000000000000003,0.9,0,11,6.275830000578157
59,2.3000000000000003,0.0,1,11,2.4089383455064173
59,2.3000000000000003,0.1,1,11,3.484662051996901
59,2.3000000000000003,0.4,1,11,5.143617930673933
59,2.3000000000000003,0.9,1,11,6.318191450211663
59,2.4000000000000004,0.0,0,11,2.0214626711269466
59,2.4000000000000004,0.1,0,11,3.252688940630137
59,2.4000000000000004,0.4,0,11,5.052627951609161
59,2.4000000000000004,0.9,0,11,6.280136187002057
59,2.4000000000000004,0.0,1,11,2.4479697095264474
59,2.4000000000000004,0.1,1,11,3.5088258384309405
59,2.4000000000000004,0.4,1,11,5.153405749082412
59,2.4000000000000004,0.9,1,11,6.322343707065198
59,2.5000000000000004,0.0,0,11,2.0681641875965417
59,2.5000000000000004,0.1,0,11,3.2798528852712736
59,2.5000000000000004,0.4,0,11,5.063004541902284
59,2.5000000000000004,0.9,0,11,6.284426553805571
59,2.5000000000000004,0.0,1,11,2.4863066035963883
59,2.5000000000000004,0.1,1,11,3.532695200231316
59,2.5000000000000004,0.4,1,11,5.163131725473934
59,2.5000000000000004,0.9,1,11,6.326481077539672
59,2.6000000000000005,0.0,0,11,2.113855565499294
59,2.6000000000000005,0.1,0,11,3.3066483975006498
59,2.6000000000000005,0.4,0,11,5.073312706919695
59,2.6000000000000005,0.9,0,11,6.288701198026244
59,2.6000000000000005,0.0,1,11,2.5239734197956243
59,2.6000000000000005,0.1,1,11,3.5562768752298934
59,2.6000000000000005,0.4,1,11,5.172796532764932
59,2.6000000000000005,0.9,1,11,6.330603650589677
59,2.7000000000000006,0.0,0,11,2.158584261379074
59,2.7000000000000006,0.1,0,11,3.333085106071795
59,2.7000000000000006,0.4,0,11,5.083553225210639
59,2.7000000000000006,0.9,0,11,6.292960215851046
59,2.7000000000000006,0.0,1,11,2.560993168241515
59,2.7000000000000006,0.1,1,11,3.579577360743799
59,2.7000000000000006,0.4,1,11,5.182400833033477
59,2.7000000000000006,0.9,1,11,6.334711514410828
59,2.8000000000000007,0.0,0,11,2.202393509902406
59,2.8000000000000007,0.1,0,11,3.359172222402028
59,2.8000000000000007,0.4,0,11,5.093726865926174
59,2.8000000000000007,0.9,0,11,6.297203702626097
59,2.8000000000000007,0.0,1,11,2.597387504175151
59,2.8000000000000007,0.1,1,11,3.602602945729394
59,2.8000000000000007,0.4,1,11,5.19194527775869
59,2.8000000000000007,0.9,1,11,6.338804756448207
59,2.900000000000001,0.0,0,11,2.2453230338711507
59,2.900000000000001,0.1,0,11,3.3849186299395657
59,2.900000000000001,0.4,0,11,5.103834385185083
59,2.900000000000001,0.9,0,11,6.301431752866295
59,2.900000000000001,0.0,1,11,2.6331770251632007
59,2.900000000000001,0.1,1,11,3.6253595900374838
59,2.900000000000001,0.4,1,11,5.201430508053369
59,2.900000000000001,0.9,1,11,6.3428834634047435
59,3.000000000000001,0.0,0,11,2.287409484457664
59,3.000000000000001,0.1,0,11,3.41033280649183
59,3.000000000000001,0.4,0,11,5.113876526377924
59,3.000000000000001,0.9,0,11,6.305644460264825
59,3.000000000000001,0.0,1,11,2.668381154646981
59,3.000000000000001,0.1,1,11,3.647853254739827
59,3.000000000000001,0.4,1,11,5.210857154889977
59,3.000000000000001,0.9,1,11,6.346947721249427
59,3.100000000000001,0.0,0,11,2.328686797451047
59,3.100000000000001,0.1,0,11,3.4354229646654235
59,3.100000000000001,0.4,0,11,5.123854020461938
59,3.100000000000001,0.9,0,11,6.309841917702486
59,3.100000000000001,0.0,1,11,2.703018354801141
59,3.100000000000001,0.1,1,11,3.6700895358242254
59,3.100000000000001,0.4,1,11,5.220225839320302
59,3.100000000000001,0.9,1,11,6.350997615225429
59,3.200000000000001,0.0,0,11,2.369186582736595
59,3.200000000000001,0.1,0,11,3.4601968479446943
59,3.200000000000001,0.4,0,11,5.1337675862471475
59,3.200000000000001,0.9,0,11,6.314024217256911
59,3.200000000000001,0.0,1,11,2.737106152160601
59,3.200000000000001,0.1,1,11,3.692073868134927
59,3.200000000000001,0.4,1,11,5.229537172688932
59,3.200000000000001,0.9,1,11,6.355033229858139
59,3.300000000000001,0.0,0,11,2.4089383455064177
59,3.300000000000001,0.1,0,11,3.4846620519969007
59,3.300000000000001,0.4,0,11,5.1436179306739325
59,3.300000000000001,0.9,0,11,6.318191450211666
59,3.300000000000001,0.0,1,11,2.7706612311602403
59,3.300000000000001,0.1,1,11,3.713811541349926
59,3.300000000000001,0.4,1,11,5.238791756840816
59,3.300000000000001,0.9,1,11,6.359054648963031
59,3.4000000000000012,0.0,0,11,2.4479697095264474
59,3.4000000000000012,0.1,0,11,3.5088258384309428
59,3.4000000000000012,0.4,0,11,5.153405749082412
59,3.4000000000000012,0.9,0,11,6.322343707065197
59,3.4000000000000012,0.0,1,11,2.803699432997638
59,3.4000000000000012,0.1,1,11,3.7353076595535764
59,3.4000000000000012,0.4,1,11,5.247990184323104
59,3.4000000000000012,0.9,1,11,6.363061955653468
59,3.5000000000000013,0.0,0,11,2.4863066035963888
59,3.5000000000000013,0.1,0,11,3.5326952002313172
59,3.5000000000000013,0.4,0,11,5.163131725473932
59,3.5000000000000013,0.9,0,11,6.32648107753967
59,3.5000000000000013,0.0,1,11,2.836235894913396
59,3.5000000000000013,0.1,1,11,3.7565671605192
59,3.5000000000000013,0.4,1,11,5.257133084708695
59,3.5000000000000013,0.9,1,11,6.367055232348399
59,3.6000000000000014,0.0,0,11,2.5239734197956243
59,3.6000000000000014,0.1,0,11,3.556276875229894
59,3.6000000000000014,0.4,0,11,5.17279653276493
59,3.6000000000000014,0.9,0,11,6.330603650589679
59,3.6000000000000014,0.0,1,11,2.8682850465916565
59,3.6000000000000014,0.1,1,11,3.7775948183323287
59,3.6000000000000014,0.4,1,11,5.266220877273171
59,3.6000000000000014,0.9,1,11,6.371034560779911
59,3.7000000000000015,0.0,0,11,2.560993168241515
59,3.7000000000000015,0.1,0,11,3.5795773607437997
59,3.7000000000000015,0.4,0,11,5.182400833033477
59,3.7000000000000015,0.9,0,11,6.334711514410827
59,3.7000000000000015,0.0,1,11,2.8998606676640994
59,3.7000000000000015,0.1,1,11,3.7983953091128386
59,3.7000000000000015,0.4,1,11,5.275254320621048
59,3.7000000000000015,0.9,1,11,6.375000022000747
59,3.8000000000000016,0.0,0,11,2.597387504175151
59,3.8000000000000016,0.1,0,11,3.6026029457293935
59,3.8000000000000016,0.4,0,11,5.191945277758693
59,3.8000000000000016,0.9,0,11,6.3388047564482095
59,3.8000000000000016,0.0,1,11,2.9309759289367547
59,3.8000000000000016,0.1,1,11,3.818973080099177
59,3.8000000000000016,0.4,1,11,5.284233879237178
59,3.8000000000000016,0.9,1,11,6.378951696391642
59,3.9000000000000017,0.0,0,11,2.6331770251632
59,3.9000000000000017,0.1,0,11,3.6253595900374838
59,3.9000000000000017,0.4,0,11,5.2014305080533685
59,3.9000000000000017,0.9,0,11,6.3428834634047435
59,3.9000000000000017,0.0,1,11,2.9616434301604073
59,3.9000000000000017,0.1,1,11,3.8393325002231733
59,3.9000000000000017,0.4,1,11,5.293160116462386
59,3.9000000000000017,0.9,1,11,6.382889663668623
59,4.000000000000002,0.0,0,11,2.6683811546469816
59,4.000000000000002,0.1,0,11,3.6478532547398266
59,4.000000000000002,0.4,0,11,5.210857154889976
59,4.000000000000002,0.9,0,11,6.346947721249428
59,4.000000000000002,0.0,1,11,2.991875234712391
59,4.000000000000002,0.1,1,11,3.8594777924965746
59,4.000000000000002,0.4,1,11,5.30203356781813
59,4.000000000000002,0.9,1,11,6.386814002890191
59,4.100000000000001,0.0,0,11,2.703018354801141
59,4.100000000000001,0.1,0,11,3.6700895358242254
59,4.100000000000001,0.4,0,11,5.220225839320302
59,4.100000000000001,0.9,0,11,6.350997615225429
59,4.100000000000001,0.0,1,11,3.0216829015088265
59,4.100000000000001,0.1,1,11,3.8794130541665197
59,4.100000000000001,0.4,1,11,5.31085468707947
59,4.100000000000001,0.9,1,11,6.390724792464381
59,4.200000000000002,0.0,0,11,2.737106152160602
59,4.200000000000002,0.1,0,11,3.6920738681349285
59,4.200000000000002,0.4,0,11,5.2295371726889295
59,4.200000000000002,0.9,0,11,6.355033229858141
59,4.200000000000002,0.0,1,11,3.051077514425696
59,4.200000000000002,0.1,1,11,3.899142261883955
59,4.200000000000002,0.4,1,11,5.319624134207308
59,4.200000000000002,0.9,1,11,6.394622110155796
59,4.3000000000000025,0.0,0,11,2.77066123116024
59,4.3000000000000025,0.1,0,11,3.7138115413499264
59,4.3000000000000025,0.4,0,11,5.23879175684082
59,4.3000000000000025,0.9,0,11,6.3590546489630295
59,4.3000000000000025,0.0,1,11,3.080069709472824
59,4.3000000000000025,0.1,1,11,3.9186692765989974
59,4.3000000000000025,0.4,1,11,5.328342398828307
59,4.3000000000000025,0.9,1,11,6.398506033092435
59,4.400000000000002,0.0,0,11,2.803699432997639
59,4.400000000000002,0.1,0,11,3.7353076595535755
59,4.400000000000002,0.4,0,11,5.247990184323103
59,4.400000000000002,0.9,0,11,6.363061955653469
59,4.400000000000002,0.0,1,11,3.108669700531045
59,4.400000000000002,0.1,1,11,3.9379978482010203
59,4.400000000000002,0.4,1,11,5.337009936105719
59,4.400000000000002,0.9,1,11,6.402376637772562
59,4.500000000000002,0.0,0,11,2.836235894913396
59,4.500000000000002,0.1,0,11,3.7565671605192
59,4.500000000000002,0.4,0,11,5.257133084708695
59,4.500000000000002,0.9,0,11,6.367055232348399
59,4.500000000000002,0.0,1,11,3.136887300244784
59,4.500000000000002,0.1,1,11,3.9571316199198523
59,4.500000000000002,0.4,1,11,5.345627291143792
59,4.500000000000002,0.9,1,11,6.40623400007139
59,4.600000000000002,0.0,0,11,2.8682850465916556
59,4.600000000000002,0.1,0,11,3.777594818332325
59,4.600000000000002,0.4,0,11,5.266220877273171
59,4.600000000000002,0.9,0,11,6.371034560779917
59,4.600000000000002,0.0,1,11,3.16473194529033
59,4.600000000000002,0.1,1,11,3.9760741325031854
59,4.600000000000002,0.4,1,11,5.354194904292961
59,4.600000000000002,0.9,1,11,6.410078195247693
59,4.700000000000003,0.0,0,11,2.899860667664101
59,4.700000000000003,0.1,0,11,3.798395309112839
59,4.700000000000003,0.4,0,11,5.2752543206210465
59,4.700000000000003,0.9,0,11,6.375000022000746
59,4.700000000000003,0.0,1,11,3.1922127140377445
59,4.700000000000003,0.1,1,11,3.9948288281842474
59,4.700000000000003,0.4,1,11,5.362713343108357
59,4.700000000000003,0.9,1,11,6.413909297950372
59,4.8000000000000025,0.0,0,11,2.930975928936755
59,4.8000000000000025,0.1,0,11,3.8189730800991786
59,4.8000000000000025,0.4,0,11,5.284233879237176
59,4.8000000000000025,0.9,0,11,6.378951696391643
59,4.8000000000000025,0.0,1,11,3.2193383458698808
59,4.8000000000000025,0.1,1,11,4.01339905445261
59,4.8000000000000025,0.4,1,11,5.371183021382317
59,4.8000000000000025,0.9,1,11,6.41772738222489
59,4.900000000000002,0.0,0,11,2.9616434301604073
59,4.900000000000002,0.1,0,11,3.8393325002231733
59,4.900000000000002,0.4,0,11,5.293160116462386
59,4.900000000000002,0.9,0,11,6.382889663668623
59,4.900000000000002,0.0,1,11,3.2461172586231597
59,4.900000000000002,0.1,1,11,4.031788067640202
59,4.900000000000002,0.4,1,11,5.379604433643548
59,4.900000000000002,0.9,1,11,6.4215325215196355
59,5.000000000000003,0.0,0,11,2.9918752347123925
59,5.000000000000003,0.1,0,11,3.859477792496574
59,5.000000000000003,0.4,0,11,5.302033567818131
59,5.000000000000003,0.9,0,11,6.38681400289019
59,5.000000000000003,0.0,1,11,3.2725575648656826
59,5.000000000000003,0.1,1,11,4.049999007611276
59,5.000000000000003,0.4,1,11,5.387978049832219
59,5.000000000000003,0.9,1,11,6.425324788692218
60,2.0,0.0,0,11,1.8522906455347308
60,2.0,0.1,0,11,3.1937842154888503
60,2.0,0.4,0,11,5.104386271505518
60,2.0,0.9,0,11,6.386400943109221
60,2.0,0.0,1,11,2.324138412001944
60,2.0,0.1,1,11,3.4692261550091894
60,2.0,0.4,1,11,5.210129568247445
60,2.0,0.9,1,11,6.430263191282797
60,2.1,0.0,0,11,1.9044619113851629
60,2.1,0.1,0,11,3.2230770480626374
60,2.1,0.4,0,11,5.1152794131308825
60,2.1,0.9,0,11,6.390859992820472
60,2.1,0.0,1,11,2.366142864825814
60,2.1,0.1,1,11,3.49481265424361
60,2.1,0.4,1,11,5.220328836760457
60,2.1,0.9,1,11,6.43456220425822
60,2.2,0.0,0,11,1.9553581080035618
60,2.2,0.1,0,11,3.2519525467049006
60,2.2,0.4,0,11,5.126099500686912
60,2.2,0.9,0,11,6.395302592728436
60,2.2,0.0,1,11,2.4073605488775707
60,2.2,0.1,1,11,3.5200781076054706
60,2.2,0.4,1,11,5.2304629510854665
60,2.2,0.9,1,11,6.438845743143699
60,2.3000000000000003,0.0,0,11,2.005055063712045
60,2.3000000000000003,0.1,0,11,3.2804223384824374
60,2.3000000000000003,0.4,0,11,5.136847387127598
60,2.3000000000000003,0.9,0,11,6.399728844314368
60,2.3000000000000003,0.0,1,11,2.447821208779586
60,2.3000000000000003,0.1,1,11,3.5450301447641497
60,2.3000000000000003,0.4,1,11,5.240532630079688
60,2.3000000000000003,0.9,1,11,6.443113900911163
60,2.4000000000000004,0.0,0,11,2.053619149736678
60,2.4000000000000004,0.1,0,11,3.308497529226692
60,2.4000000000000004,0.4,0,11,5.147523910506445
60,2.4000000000000004,0.9,0,11,6.4041388481637265
60,2.4000000000000004,0.0,1,11,2.487552696574975
60,2.4000000000000004,0.1,1,11,3.5696761087538373
60,2.4000000000000004,0.4,1,11,5.25053858083606
60,2.4000000000000004,0.9,1,11,6.447366769733931
60,2.5000000000000004,0.0,0,11,2.101109234678516
60,2.5000000000000004,0.1,0,11,3.336188736855941
60,2.5000000000000004,0.4,0,11,5.158129894335721
60,2.5000000000000004,0.9,0,11,6.408532703976478
60,2.5000000000000004,0.0,1,11,2.526581157769575
60,2.5000000000000004,0.1,1,11,3.5940230740845647
60,2.5000000000000004,0.4,1,11,5.2604814989476285
60,2.5000000000000004,0.9,1,11,6.45160444099569
60,2.6000000000000005,0.0,0,11,2.147578155490688
60,2.6000000000000005,0.1,0,11,3.36350610588482
60,2.6000000000000005,0.4,0,11,5.168666147934528
60,2.6000000000000005,0.9,0,11,6.41291051057736
60,2.6000000000000005,0.0,1,11,2.564931172974046
60,2.6000000000000005,0.1,1,11,3.6180778508627145
60,2.6000000000000005,0.4,1,11,5.270362068764287
60,2.6000000000000005,0.9,1,11,6.455827005299319
